 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability,Class
0.449958563,0.545082861,0.500829809,0.598502429,0.598502429,0.998307118,0.797668216,0.809566068,0.305396001,0.779625268,0.000740883,0.0,0.459498587,0.000490049,0.044741371,0.147022881,0.147022881,0.147022881,0.207998487,0.316403763,0.00074111,0.092907744,0.170671085,0.02225266,0.848142598,0.689725015,0.689725015,0.217617549,60400000.0,0.000449728,0.264595038,0.373672739,0.007828369,0.001238947,0.634005699,0.015678604,0.187350727,0.812649273,0.005054488,0.385929458,0.005931315,0.092921002,0.169708167,0.402304055,0.004497751,0.000373327,0.016938139,268000000.0,454000000.0,0.010483871,0.00880396,0.372764071,0.278726097,0.767547027,0.038345605,0.26117018,0.02146829,0.001162729,0.001806609,0.062717561,0.338817767,0.278776763,0.017559371,0.311041787,0.733823224,0.330673496,0.050384087,0.894707512,0.002265425,0.010691675,0.002129154,0.000356708,0.594257306,0.000445247,0.671641086,0.665915125,0.311041787,0.330673496,0.1450093,0.647219819,0.459861683,0.553545626,0.315649915,0.037061241,0,0.798165324,0.002582077,0.622328804,0.59850213,0.840318871,0.286149876,0.030688448,0.569122395,1,0.018672399,1
0.340174523,0.375654165,0.364419937,0.626414333,0.626414333,0.99776289,0.796212874,0.808079475,0.30399173,0.780196778,0.001733391,0.001159295,0.343817887,0.0,0.0,0.151826725,0.151826725,0.151826725,0.19258769,0.307066563,0.003599679,0.075156746,0.154854259,0.023199959,0.847975091,0.689174889,0.689174889,0.21756771,4410000000.0,0.000379381,0.263174581,0.334600052,0.075917392,0.073005551,0.630610882,0.000553534,0.016809263,0.983190737,0.007651476,0.369637181,0.005365848,0.075129871,0.153827012,0.395545153,0.044977511,0.001091577,0.005791211,7990000000.0,0.000304112,0.014032258,0.003745428,0.376970218,0.001608302,0.943999806,0.775138435,0.762612378,0.355407072,0.074064579,0.097687586,0.01887028,0.026274053,0.276989047,0.00511334,0.888891889,0.74042808,0.32670519,0.0,0.873136135,0.002053616,0.102755093,0.000595267,0.000612693,0.594299592,0.000731225,0.671076494,0.090985137,0.888891889,0.32670519,0.110933234,0.331160074,0.073968974,0.354663247,0.283591443,0.003682841,0,0.689880264,0.000255979,0.623933769,0.626412271,0.83480436,0.275180913,0.026790629,0.56515588,1,0.203980771,1
0.392970312,0.430876581,0.437014829,0.601522074,0.601522074,0.998827658,0.79697098,0.808916513,0.303088985,0.781146394,0.000268508,9390000000.0,0.476877784,0.000224022,0.0,0.156504151,0.156504151,0.156504151,0.186536825,0.324007922,0.014973456,0.085905057,0.148226256,0.021997204,0.847825724,0.688356135,0.688356135,0.217474312,5550000000.0,0.000364434,0.262297286,0.386647293,0.025348439,0.020013425,0.630467048,0.009030723,0.147141518,0.852858482,0.005621422,0.378491242,0.005365848,0.086260524,0.147718875,0.399828248,0.094452774,0.000413906,0.01528924,0.001534508,0.000174751,0.026290323,0.015930555,0.384873703,0.01076467,0.866894952,0.566923485,0.554747449,0.086149801,0.024953748,0.010917963,0.041484993,0.353232453,0.276988555,0.001369136,0.258701276,0.741463481,0.328358834,0.020599708,0.911240867,0.002026605,0.053806596,0.000219472,0.00023082,0.594036488,9330000000.0,0.671596851,0.272141023,0.258701276,0.328358834,0.132333844,0.672250871,0.464352337,0.624517874,0.319997128,0.01154168,0,0.731892051,0.000569133,0.624332632,0.601523807,0.834145648,0.281328456,0.026747155,0.564939473,1,0.024794769,1
0.492419441,0.552823812,0.540714171,0.600383401,0.600383401,0.999035065,0.797478966,0.809377152,0.303542653,0.781636361,4260000000.0,0.0,0.465336386,0.000143014,0.247899585,0.217605663,0.217605663,0.217605663,0.225961993,0.323335927,0.035875796,0.107645957,0.182722,0.022211414,0.848168773,0.689685745,0.689685745,0.217619122,6520000000.0,0.000448305,0.264133467,0.378488134,0.01089669,0.009305828,0.630697182,0.004249537,0.093750945,0.906249055,0.005272785,0.371485831,0.005365848,0.107634309,0.181750999,0.399347287,0.110944528,0.00062086,0.010187988,0.000195468,0.000147517,0.026451613,0.041205587,0.402161869,0.0324919,0.797375603,0.334612628,0.379763804,0.102909764,0.009320869,0.008270808,0.065692112,0.348464318,0.277147987,0.00442322,0.653353143,0.734753988,0.328720386,0.0,0.95524518,0.002599155,0.005855136,0.000132166,0.000120901,0.593959321,0.000101668,0.671598086,0.348274346,0.653353143,0.328720386,0.110933234,0.676700666,0.468303359,0.588670291,0.31918577,0.026824823,0,0.808611393,0.002421587,0.625345881,0.600379552,0.840900941,0.277861198,0.026811296,0.565252628,1,0.040673836,1
0.240579145,0.204481029,0.263450934,0.596008879,0.596008879,0.998819685,0.796448883,0.808409655,0.30219349,0.780801973,0.000187909,4310000000.0,0.465628276,0.000615062,0.0,0.132779908,0.132779908,0.132779908,0.177744162,0.31997595,0.010814163,0.088103575,0.13368984,0.02195964,0.847172755,0.688602431,0.688602431,0.217529211,175000000.0,0.000261597,0.261483709,0.398802206,0.009151922,0.004985733,0.630512938,0.015423267,0.186201893,0.813798107,0.007122418,0.380569156,0.008931705,0.08808442,0.13266722,0.41780331,0.133433283,0.000929261,0.006802239,3860000000.0,0.002562258,0.036129032,0.02528972,0.380056986,0.001238257,0.830974402,0.529496121,0.857445927,0.085743813,0.005460277,0.002603013,0.174699799,0.352094467,0.277571642,0.009883526,0.896805894,0.740825856,0.338539714,0.0,0.745877426,0.001962145,0.210102471,0.000146243,9080000000.0,0.593952203,4150000000.0,0.671575682,0.044112696,0.896805894,0.338539714,0.110933234,0.651971979,0.46051956,0.633161484,0.316826659,0.031831414,0,0.466577449,0.000450674,0.62370567,0.59600615,0.799134124,0.285964113,0.02676046,0.565007648,1,0.018811369,1
0.459220982,0.524040558,0.512232989,0.594654002,0.594654002,0.99893165,0.797336337,0.809268827,0.303509782,0.781527869,5400000000.0,0.0,0.462147404,0.000517052,0.0,0.159285323,0.159285323,0.159285323,0.20884939,0.320329631,0.034272577,0.090546372,0.16457031,0.022345804,0.848125105,0.689617016,0.689617016,0.217619912,628000000.0,0.000426046,0.264440404,0.383005477,0.005966284,0.003615155,0.625989028,0.020763458,0.206064637,0.793935363,0.005071785,0.380583695,0.005365848,0.090567851,0.163562326,0.416289423,0.127436282,0.00050318,0.012572102,986000000.0,0.000247375,0.052419355,0.021033151,0.389905249,0.010804077,0.751314675,0.484530217,0.649495962,0.04394549,0.004335334,0.001164849,0.200152617,0.342782059,0.306561778,0.004566591,0.930716374,0.732027034,0.343406519,0.001202973,0.923606473,0.002114872,0.011804197,0.000198977,0.000151178,0.593915195,372000000.0,0.671566397,0.264909992,0.930716374,0.343406519,0.113330943,0.633906917,0.458149444,0.578703697,0.311822904,0.04815782,0,0.787987522,0.00142177,0.622855567,0.594648971,0.838838135,0.289837573,0.026136674,0.556960431,1,0.016618666,1
0.247501584,0.292084605,0.275014722,0.536812292,0.536812292,0.997903511,0.796112163,0.808112154,0.303521384,0.780226111,0.000154953,0.0,0.460320576,0.000366037,0.0,0.136445999,0.136445999,0.136445999,0.121206391,0.314635354,0.015638943,0.01815813,0.098516231,0.021190852,0.847085243,0.685682746,0.685682746,0.217117995,3110000000.0,0.000247423,0.261052443,0.345478931,0.00646363,0.002675652,0.630526979,0.045297696,0.247362215,0.752637785,0.005888022,0.396166931,0.007193258,0.026755907,0.105459618,0.438045183,0.073463268,0.000318546,0.01984826,5520000000.0,0.000801888,0.030645161,0.024050057,0.307240904,0.00249667,0.769496644,0.689309119,0.885368493,0.007355356,0.00489602,0.000154809,0.252194988,0.337514661,0.278596293,0.004402658,0.980719053,0.736571653,0.365629962,0.0,0.867907888,0.000971188,0.026066356,0.000365209,0.000288079,0.593934852,813000000.0,0.671559525,0.040966328,0.980719053,0.365629962,0.110933234,0.627984425,0.457716662,0.539795222,0.306308115,0.044597122,0,0.603821761,0.006095867,0.623419072,0.536813228,0.787292524,0.307630203,0.026765339,0.565032207,1,0.013169627,1
0.454638522,0.518916267,0.507896568,0.592520792,0.592520792,0.998922984,0.797340764,0.809273775,0.303535644,0.781530536,2870000000.0,0.0,0.460305478,0.000275028,0.0,0.186675656,0.186675656,0.186675656,0.204216697,0.31237179,0.067955291,0.083299406,0.160352489,0.02189017,0.847300311,0.688899249,0.688899249,0.21753961,6900000000.0,0.000410649,0.263447327,0.36415372,0.009440844,0.003180339,0.629354392,0.017314584,0.194153037,0.805846963,0.007108625,0.377689378,0.005365848,0.084469197,0.160319735,0.414582616,0.163418291,0.001655626,0.003817827,5640000000.0,0.001550064,0.055,0.031112025,0.388039619,0.002605744,0.83346571,0.444876666,0.835712894,0.159118523,0.004844351,0.005106466,0.165233614,0.338003861,0.277651817,0.012218476,0.812852621,0.741806065,0.338768268,0.003933387,0.928528317,0.002059285,0.008585224,0.000206505,0.000109576,0.593969264,0.000108563,0.671577986,0.053561757,0.812852621,0.338768268,0.119840204,0.653717036,0.460700342,0.548075927,0.31746955,0.030878826,0,0.787359824,0.004476241,0.622537063,0.592522538,0.838892311,0.287335753,0.026518739,0.563408301,1,0.017881397,1
0.459123483,0.526875273,0.511055196,0.612851151,0.612851151,0.998869255,0.797139341,0.809080302,0.303296121,0.7813645,0.000408544,0.0,0.457680146,0.000414041,0.0,0.182082508,0.182082508,0.182082508,0.21102392,0.288604372,0.0037963,0.093559156,0.166603901,0.022107414,0.848017324,0.68958193,0.68958193,0.217603549,7080000000.0,0.000437076,0.264083735,0.319827875,0.008112923,0.0,0.618090506,0.025006611,0.217432052,0.782567948,0.923930011,0.395615579,0.005365848,0.093556109,0.165643617,0.441272576,0.007496252,0.450399197,137000000.0,95500000.0,0.034985751,0.011774194,0.012537638,0.388118767,3480000000.0,0.820982455,0.037695512,0.988766677,0.000890695,0.000200198,2090000000.0,0.226224232,0.329541107,0.278828427,0.020777107,0.998928049,0.742752235,0.348401735,0.0,0.93045371,0.002120713,0.004319901,0.005572368,0.000243799,0.594907305,1300000000.0,0.671493266,8320000000.0,0.998928049,0.348401735,0.110933234,0.635904462,0.45844342,0.487125599,0.312128389,0.035799024,0,0.793176261,0.00204394,0.617459722,0.612848555,0.83956297,0.292914722,0.026473396,0.562991745,1,0.015540764,1
0.375030468,0.434201919,0.411638739,0.580701653,0.580701653,0.998505628,0.796757383,0.808720827,0.303389175,0.780792148,0.000256597,0.0,0.45735135,0.000407041,0.0,0.143609625,0.143609625,0.143609625,0.186347736,0.314069463,0.00816734,0.077843824,0.150410484,0.021692821,0.847757329,0.687875373,0.687875373,0.217554414,3080000000.0,0.00037746,0.262619764,0.365699862,0.007478916,0.003261438,0.630337256,0.010912921,0.161199625,0.838800375,0.00516639,0.377873907,0.005365848,0.077857573,0.150599502,0.402143289,0.062968516,0.000935347,0.006762105,5430000000.0,0.000142978,0.025806452,0.012587577,0.372854526,0.010675903,0.777716878,0.310618008,0.495079868,0.113880898,0.004556564,0.004899185,0.123139452,0.331813331,0.277968994,0.007899378,0.725234284,0.734377881,0.333300067,0.0,0.842346726,0.001965807,0.052490326,0.000233313,0.000148085,0.593948334,0.00014618,0.671623207,0.288269524,0.725234284,0.333300067,0.110933234,0.694240016,0.467405489,0.51857451,0.325048013,0.038738062,0,0.714774479,0.000499186,0.623547531,0.580697555,0.831801643,0.282693219,0.026711121,0.564745499,1,0.022314067,1
0.393701555,0.422372438,0.450131163,0.587353522,0.587353522,0.998837479,0.797234104,0.809180814,0.303528152,0.781426255,3120000000.0,0.0,0.461025138,0.000862086,0.0,0.12696473,0.12696473,0.12696473,0.112319183,0.31509514,0.166038991,0.0,0.082774723,0.0215279,0.845983302,0.685937467,0.685937467,0.217170624,5440000000.0,0.000204127,0.262207924,0.374026676,0.001086424,0.000995649,0.629914316,1.0,0.295190011,0.704809989,0.004825874,0.954819351,1.0,0.0,0.081728376,0.454522436,0.355322339,0.0093413,0.00067715,19100000.0,0.000298817,0.314677419,0.093018815,0.353802492,0.037792304,0.588815277,0.169288185,0.162182488,0.077779795,0.001225901,0.001773946,0.232695346,0.339825366,0.27697486,0.0,0.756927007,0.0,1.0,0.043539747,0.901883025,0.001647267,0.022957931,351000000.0,981000000.0,0.593869807,2220000000.0,0.671565499,0.620196372,0.756927007,1.0,0.862994276,0.612159117,0.456578908,0.556862556,0.0,0.218206076,0,0.717613798,0.003198215,0.625328012,0.587351173,0.442175535,1.0,0.026619676,0.56418236,1,0.010365097,1
0.361526837,0.408307894,0.402055785,0.602033757,0.602033757,0.998995779,0.796316491,0.808290524,0.301593835,0.780466533,0.000108467,0.0,0.46376622,0.00060006,0.0,0.196325481,0.196325481,0.196325481,0.101824714,0.321602886,0.023034923,0.098933312,0.081720268,0.022114952,0.848075496,0.682867974,0.682867974,0.216911752,5680000000.0,0.000341675,0.262246,0.378255281,0.002705764,0.002834107,0.630555061,0.017743186,0.195785591,0.804214409,0.004836608,0.37411286,0.005365848,0.098954517,0.080650026,0.395684485,0.043478261,0.001253893,0.005039771,19100000.0,2950000000.0,0.019677419,0.00534054,0.39255105,0.023277426,0.727340108,0.074706729,0.071570991,0.025362869,0.002844552,0.002694752,0.049575353,0.342388744,0.27697486,0.0,0.231983424,0.729111459,0.330031129,0.0,0.912301797,0.001986144,0.053486101,5660000000.0,6540000000.0,0.593861581,6000000000.0,0.671489662,0.802943245,0.231983424,0.330031129,0.110933234,0.597760787,0.45335337,0.575535957,0.302213929,0.100664592,0,0.719603248,0.005469525,0.620878222,0.602035358,0.8296673,0.287647114,0.026773496,0.565072755,1,0.017697696,1
0.404036465,0.223615351,0.430055142,0.586611222,0.586611222,0.998567908,0.796179119,0.808153557,0.302248839,0.781061482,0.000289091,0.0,0.457978746,0.000364036,0.0,0.116598542,0.116598542,0.116598542,0.173300558,0.311416849,0.01836139,0.061558505,0.085561497,0.021732329,0.843895132,0.684854931,0.684854931,0.217415795,4120000000.0,9330000000.0,0.260341438,0.365168958,0.001260526,0.000762957,0.630461569,0.076939421,0.338482934,0.661517066,0.004877375,0.295893604,0.004445135,0.061580927,0.08946535,0.390738228,0.098950525,0.003132704,0.002018641,19100000.0,8550000000.0,0.139677419,0.017355287,0.369225029,0.023842345,0.643090942,0.129527395,0.124090617,0.015736894,0.001399524,0.00052101,0.160151738,0.335960635,0.27697486,0.0,0.449042447,0.764644772,0.294906404,0.123089881,0.843976817,0.001928336,0.126337254,3130000000.0,3890000000.0,0.593819046,1450000000.0,0.671554041,0.652032078,0.449042447,0.294906404,0.0,0.617234577,0.457307769,0.514097384,0.33225287,0.193949547,1,0.57288145,0.008658754,0.623173338,0.586607325,0.916328879,0.218785275,0.02674524,0.564929512,1,0.008499779,1
0.473650856,0.515699956,0.515659297,0.578164863,0.578164863,0.998647751,0.795878782,0.807893943,0.301556855,0.780016567,737000000.0,0.0,0.45898023,0.000465047,0.0,0.137162361,0.113353841,0.113353841,0.171315118,0.314387777,0.00331231,0.090383519,0.135422159,0.022192862,0.848105941,0.689455896,0.689455896,0.217599391,6120000000.0,0.00033102,0.264110932,0.375423792,0.002554126,0.002277641,0.625582869,0.121796661,0.276869124,0.723130876,0.004984355,0.514238967,0.005365848,0.090356148,0.151029334,0.393715092,0.007496252,0.062631755,0.000100761,0.034518298,378000000.0,0.017741935,0.020339879,0.370728839,0.621376678,0.741420082,0.021722343,0.020834903,0.023748743,0.002690836,0.006757579,0.018211827,0.340170248,0.276974491,644000000.0,0.049582159,0.726598953,0.333175053,1.0,0.912138876,0.001891175,0.00949855,0.000128096,0.00014011,0.593798032,0.000316529,0.67163886,1.0,0.049582159,0.333175053,0.480440416,0.649389856,0.459877205,0.56038008,0.323143168,0.106007287,0,0.777093603,0.387361107,0.623851962,0.578164435,0.827608107,0.363108824,0.026053196,0.55349435,1,0.011326357,1
0.482084532,0.548789795,0.536270678,0.643105262,0.643105262,0.999112713,0.797388907,0.809315178,0.303223127,0.781506536,0.00065034,0.0,0.464583176,0.000818082,0.0,0.168682314,0.168682314,0.168682314,0.210645741,0.330621773,0.014549964,0.105528866,0.170369812,0.022166376,0.848644612,0.689725189,0.689725189,0.217610647,8510000000.0,0.000446459,0.264396112,0.387355166,0.000355069,0.000553346,0.635778619,0.031757539,0.230673882,0.769326118,0.004895673,0.400875229,0.005365848,0.105484717,0.169414071,0.394518926,0.034482759,0.003767766,0.001677931,0.000567105,2120000000.0,0.024032258,0.005143722,0.394541055,0.036328964,0.647228271,0.036708755,0.037469203,0.023468977,0.000460483,0.000964568,0.128915941,0.345812693,0.276971801,8790000000.0,0.530445842,0.712917445,0.341356802,0.240546149,0.930435133,0.002232365,0.030486926,4450000000.0,4950000000.0,0.593567301,8160000000.0,0.671588323,0.885724979,0.530445842,0.341356802,0.155345268,0.64889035,0.459939871,0.602760727,0.317042795,0.460674775,0,0.796377656,0.005077316,0.623152713,0.643104265,0.840129789,0.297810585,0.056234262,0.570022655,1,0.014416962,1
0.441476137,0.51166594,0.491675143,0.592088384,0.592088384,0.998850883,0.797184163,0.809122485,0.303412861,0.781251377,9380000000.0,4230000000.0,0.460115917,0.000716072,0.0,0.175213855,0.175213855,0.175213855,0.198071287,0.315519559,0.01170652,0.089243547,0.161632899,0.021902022,0.839645289,0.688039926,0.688039926,0.217359818,6750000000.0,0.000403288,0.263713857,0.37267613,0.006938512,0.004787352,0.628055438,0.006812026,0.126311334,0.873688666,0.005230461,0.377218548,0.005365848,0.089199928,0.160681698,0.400240882,0.056971514,0.000306372,0.020644957,0.000278202,8850000000.0,0.018387097,0.014517574,0.386626264,0.022804742,0.766403597,0.402040088,0.413775434,0.004529484,0.006584496,0.000216355,0.110857616,0.337475735,0.277221033,0.00127057,0.829814223,0.733060891,0.331283731,0.004813246,0.92625076,0.002043933,0.015440696,0.000300807,0.000298559,0.593944532,882000000.0,0.671572355,0.351894542,0.829814223,0.331283731,0.11422443,0.642967042,0.459282055,0.55152318,0.314572393,0.041652748,0,0.779123483,0.006190921,0.622513412,0.592086582,0.838679922,0.279719656,0.026297476,0.560740561,1,0.029444909,1
0.446936089,0.515045792,0.497671182,0.599741997,0.599741997,0.998937312,0.797042226,0.808988903,0.302983846,0.781175166,0.000130091,1530000000.0,0.461694472,0.000683068,0.0,0.184568708,0.184568708,0.184568708,0.190318616,0.318490486,0.013884478,0.09372201,0.153046622,0.02218782,0.848092495,0.689200887,0.689200887,0.217589187,7100000000.0,0.000401067,0.263849842,0.376932678,0.002961613,0.000913926,0.627161614,0.021162878,0.207273937,0.792726063,0.005082352,0.386230297,0.006513844,0.093678245,0.152032275,0.398925274,0.029985007,0.000758828,0.008344399,3530000000.0,3930000000.0,0.018387097,0.022419694,0.390199227,0.079364975,0.7098293,0.065762081,0.155770818,0.010100938,0.001240117,0.00056226,0.095060317,0.341053311,0.276661511,0.004801001,0.432020339,0.726367239,0.334482665,0.046371822,0.926298488,0.002048057,0.014380826,0.000216433,9460000000.0,0.593769525,3730000000.0,0.67158142,0.418594572,0.432020339,0.334482665,0.134158511,0.646127428,0.45967094,0.567280958,0.315551699,0.092752069,0,0.780624747,0.007645519,0.621211842,0.599739761,0.837695045,0.290126802,0.026194377,0.558620967,1,0.016499063,1
0.447472335,0.510902747,0.499277263,0.604397584,0.604397584,0.998834822,0.797050664,0.809005698,0.303213218,0.781238605,0.000307362,0.0,0.463314964,0.000725073,0.0,0.157852598,0.157852598,0.157852598,0.199962182,0.321213836,0.009997429,0.089324974,0.158092943,0.022127864,0.848035522,0.68939992,0.68939992,0.217594845,5600000000.0,0.000403487,0.263938426,0.381142655,0.004136025,0.001421732,0.627136272,0.018061445,0.196994891,0.803005109,0.005640415,0.387048937,0.00797626,0.089322064,0.157077144,0.402069604,0.04047976,0.001067229,0.005927836,252000000.0,0.000132387,0.021451613,0.012493574,0.386694105,0.012337083,0.719504936,0.105910714,0.271636108,0.002357306,0.001563999,0.000104236,0.119790159,0.344027674,0.276220376,0.006995855,0.576945608,0.728118218,0.335568643,0.024802706,0.920655754,0.002097364,0.027266431,0.000256503,0.000101017,0.593838803,596000000.0,0.671567229,0.170379949,0.576945608,0.335568643,0.130028224,0.640335645,0.458936451,0.585977521,0.313848653,0.068135523,0,0.774778066,0.040235598,0.623081078,0.604397862,0.837130305,0.287877975,0.02621491,0.559115632,1,0.017567086,1
0.428118754,0.469744876,0.468172814,0.597125931,0.597197999,0.998845914,0.796966968,0.808864044,0.303043545,0.781086043,0.00018074,0.0,0.459186566,0.000783078,0.0,0.155619232,0.155619232,0.155619232,0.192398601,0.314989036,0.010360422,0.08965068,0.154552986,0.022080454,0.848043346,0.689343107,0.689343107,0.217586078,5000000000.0,0.000381627,0.263728621,0.371716777,0.005080795,0.002565856,0.629637608,0.010440548,0.157934516,0.842065484,0.005071646,0.379797487,0.006339573,0.08964776,0.153525375,0.399116855,0.059970015,0.000986071,0.006417126,577000000.0,6960000000.0,0.021935484,0.019496791,0.38448927,0.034641345,0.737138796,0.217029412,0.298935879,0.007435895,0.003617884,0.000363188,0.108403733,0.336318441,0.276036953,0.004133036,0.650003075,0.730734626,0.332302049,0.012915421,0.901862013,0.001980029,0.032811686,0.000178261,0.000132531,0.593893375,1220000000.0,0.67156897,0.472788672,0.650003075,0.332302049,0.118804655,0.640303773,0.458850005,0.542474081,0.314042477,0.056127914,0,0.747932786,0.005567121,0.623017606,0.597123787,0.835281113,0.282351023,0.026509825,0.563330258,1,0.022853141,1
0.470530883,0.564816834,0.525724075,0.609118033,0.609384684,0.998950485,0.797761043,0.809691318,0.304212401,0.781640571,0.00027163,0.0,0.460023653,0.000680068,0.0,0.181534701,0.181534701,0.181534701,0.216791151,0.316191554,0.007002738,0.094861982,0.179558635,0.022258966,0.848080108,0.691632336,0.691632336,0.217589014,7950000000.0,0.000473559,0.264640107,0.374771804,0.008154109,0.004313857,0.63163895,0.007940981,0.137588052,0.862411948,0.005118893,0.375573439,0.006858121,0.09485075,0.178561194,0.397391292,0.029985007,0.000982013,0.006435912,2560000000.0,2950000000.0,0.01483871,0.01002306,0.391589969,0.049553712,0.768899832,0.148973102,0.249801722,0.040430195,0.004766439,0.003695083,0.057710219,0.339005613,0.277771526,0.009098853,0.390752922,0.733334249,0.329026817,0.030201972,0.937340774,0.002502549,0.010911882,0.000373419,0.000227475,0.593984496,0.000158669,0.671616026,0.549492563,0.390752922,0.329026817,0.124423493,0.657344247,0.461938769,0.55723197,0.317077085,0.035623388,0,0.813366891,0.024235563,0.623562578,0.609115795,0.841547879,0.280538397,0.026877044,0.56553714,1,0.026759171,1
