age,job,balance,contact,day,month,duration,pdays,deposit
35,10,1,0,28,5,173,-1,0
60,5,55,0,4,6,207,-1,0
58,9,786,2,7,8,165,-1,0
28,4,22,0,31,5,59,-1,0
57,10,890,0,5,3,343,-1,0
35,4,451,0,17,0,220,-1,0
54,0,59,0,10,5,268,-1,0
31,4,15,0,11,1,119,-1,0
32,1,15341,2,21,8,738,-1,0
56,0,-273,0,8,5,119,-1,0
35,6,28,0,8,5,259,-1,0
33,1,58,2,16,8,144,-1,0
50,9,103,0,3,3,109,267,0
46,4,244,2,15,8,244,-1,0
35,7,0,2,9,6,115,-1,0
49,0,880,0,18,8,22,-1,0
56,4,-141,0,28,5,101,-1,0
33,1,447,2,9,8,180,-1,0
37,2,62,0,31,5,404,-1,0
30,1,148,0,2,0,206,-1,0
34,0,79,0,28,5,219,-1,0
29,1,9,0,11,8,262,-1,0
32,4,578,0,22,5,29,-1,0
29,1,-382,0,28,5,35,-1,0
50,1,888,1,10,5,160,-1,0
58,9,382,0,13,1,460,-1,0
30,4,1390,0,20,1,552,-1,0
52,2,-104,0,10,5,124,-1,0
39,4,22,2,2,6,493,-1,0
43,9,-36,0,17,9,190,104,0
51,9,130,0,22,1,547,-1,0
38,0,77,0,20,9,441,-1,0
30,6,1031,2,20,10,7,-1,0
52,4,92,0,16,5,469,-1,0
40,9,1063,0,19,1,264,-1,0
37,9,0,0,15,5,101,-1,0
30,1,282,2,23,8,148,-1,0
51,4,1394,0,5,1,115,-1,0
27,9,16,2,19,8,193,-1,0
35,1,975,0,16,5,102,-1,0
47,0,12276,2,20,6,77,-1,0
29,1,313,0,20,0,172,343,0
52,0,1648,0,19,9,172,-1,0
43,0,6,0,4,3,58,264,0
31,1,1127,1,13,8,43,349,0
54,1,1070,0,18,9,373,-1,0
59,3,1040,0,5,1,123,-1,0
51,1,50,2,6,8,121,-1,0
32,4,62,1,13,9,45,-1,0
42,1,-755,2,2,6,312,-1,0
46,1,4707,2,23,8,93,-1,0
30,9,925,0,20,9,240,-1,0
42,4,0,0,19,9,73,-1,0
39,1,867,2,7,8,481,-1,0
31,4,-201,0,22,1,81,-1,0
35,1,120,2,28,8,245,-1,0
34,0,61,2,5,8,21,-1,0
42,9,0,2,28,8,471,-1,0
57,4,687,1,21,5,107,-1,0
38,4,38,0,20,1,105,-1,0
29,1,2806,0,15,10,294,93,0
46,4,-27,0,6,8,289,-1,0
48,4,2498,0,14,1,98,-1,0
33,9,390,0,13,1,460,-1,0
59,0,-423,0,20,0,84,-1,0
23,9,1587,0,14,8,502,-1,0
37,1,288,0,5,8,159,-1,0
40,9,822,0,29,4,155,245,0
44,1,-222,2,27,8,112,-1,0
37,1,197,2,16,8,251,-1,0
28,7,159,1,12,8,345,-1,0
39,9,681,2,5,6,170,-1,0
57,5,0,0,24,5,125,-1,0
38,1,495,2,8,8,297,-1,0
60,1,414,0,4,3,147,-1,0
38,4,151,0,17,5,50,-1,0
26,8,2572,0,5,8,620,-1,0
32,1,320,2,6,8,198,-1,0
35,4,304,0,19,9,274,-1,0
30,4,1299,0,14,1,515,-1,0
37,1,740,0,7,8,434,342,0
36,1,537,0,7,5,206,-1,0
34,0,1581,2,20,8,52,-1,0
28,1,708,2,6,6,339,-1,0
37,1,178,2,9,6,72,-1,0
31,7,671,2,7,8,193,-1,0
34,1,3,1,8,8,26,-1,0
28,9,981,0,24,5,225,-1,0
38,9,1042,0,4,3,419,-1,0
80,5,1021,1,26,3,37,-1,0
59,5,1035,0,5,1,223,-1,0
54,4,1114,0,21,9,1195,175,0
29,1,98,0,10,1,170,-1,0
39,9,24,0,28,4,79,-1,0
30,9,486,0,28,4,335,-1,0
41,7,727,0,11,8,246,-1,0
48,9,-205,0,9,5,112,-1,0
26,1,895,0,4,3,820,-1,0
55,0,319,0,21,9,124,-1,0
36,0,206,2,8,8,183,-1,0
31,7,-414,0,6,8,1369,-1,0
35,1,-1489,2,29,8,177,-1,0
30,4,0,0,7,1,74,-1,0
26,1,249,0,29,4,235,262,0
32,4,927,0,8,10,282,-1,0
43,1,515,0,18,9,182,-1,0
48,0,1060,0,20,0,87,318,0
49,9,308,0,27,5,266,-1,0
34,1,808,0,17,5,20,-1,0
27,1,431,2,15,8,286,-1,0
31,0,396,2,19,8,104,-1,0
35,9,-89,0,15,8,75,368,0
40,0,-253,0,9,5,177,-1,0
39,7,0,2,20,8,793,-1,0
19,8,60,0,14,1,253,-1,0
40,7,695,0,11,8,270,348,0
25,0,1141,0,5,8,718,347,0
38,9,791,2,26,8,89,-1,0
62,1,1381,0,19,10,1020,-1,0
27,7,0,0,23,5,198,-1,0
40,9,-28,2,30,8,289,-1,0
56,4,412,1,20,9,179,-1,0
33,4,310,0,29,1,179,-1,0
52,1,1319,1,30,0,37,-1,0
33,1,0,0,28,5,83,-1,0
38,7,-314,2,28,8,66,-1,0
27,7,511,2,30,6,85,-1,0
54,5,-152,2,26,8,14,-1,0
35,0,907,2,2,5,97,-1,0
41,1,22,2,14,8,152,-1,0
28,1,0,0,31,5,11,-1,0
55,4,8044,0,11,8,175,333,0
56,0,1854,1,7,8,45,342,0
33,1,1794,0,12,8,360,173,0
42,9,2,2,29,8,249,-1,0
34,8,2321,0,9,9,600,99,0
35,9,144,0,22,5,163,-1,0
46,9,1,2,26,8,200,-1,0
31,6,762,0,11,1,312,-1,0
48,6,16,0,18,9,214,-1,0
38,9,20,0,2,3,147,-1,0
47,7,2070,2,26,8,136,-1,0
48,4,308,0,14,5,125,-1,0
57,9,1617,2,7,8,96,-1,0
30,0,39,0,28,5,101,-1,0
39,1,332,2,8,8,277,-1,0
31,4,713,0,28,1,162,-1,0
44,1,2885,2,30,8,63,-1,0
38,7,968,0,6,0,272,-1,0
58,11,4150,2,6,6,363,-1,0
42,4,687,0,11,1,667,-1,0
33,4,333,0,28,1,80,-1,0
55,5,1821,0,8,1,224,-1,0
34,1,-436,2,26,8,317,-1,0
30,11,6929,0,19,9,341,-1,0
35,9,126,0,22,1,112,-1,0
35,9,2019,0,18,9,83,144,0
56,5,878,2,20,6,123,-1,0
27,4,6791,1,22,7,174,229,0
39,6,0,2,23,8,210,-1,0
36,0,110,1,4,3,185,-1,0
35,6,28,2,2,5,159,-1,0
34,3,443,0,30,4,10,2,0
28,10,236,0,6,3,460,-1,0
37,9,2707,1,16,5,109,-1,0
57,9,1753,0,7,8,539,-1,0
34,7,1182,2,28,8,124,-1,0
38,4,427,0,18,9,253,182,0
48,9,788,1,9,5,36,-1,0
35,0,0,0,7,5,78,-1,0
40,1,-509,2,23,8,298,-1,0
48,7,-110,2,19,6,164,-1,0
54,1,244,0,29,5,337,-1,0
49,7,933,0,29,5,92,-1,0
38,9,940,0,12,1,191,-1,0
44,2,1631,0,17,9,81,195,0
44,10,-505,2,3,6,113,-1,0
60,0,7336,0,31,7,494,-1,0
55,7,-40,2,12,8,178,-1,0
27,8,25,2,28,1,8,-1,0
33,4,0,2,20,8,190,-1,0
32,9,5,0,17,9,114,-1,0
51,1,-92,2,4,6,28,-1,0
44,0,497,0,3,3,321,270,0
49,1,2356,1,14,5,236,-1,0
42,1,3,0,12,8,118,-1,0
35,7,128,0,12,8,136,-1,0
32,0,390,0,5,8,100,243,0
39,9,300,0,10,11,315,394,0
54,9,827,2,20,6,294,-1,0
35,9,25,0,27,1,219,-1,0
41,9,340,0,13,8,262,349,0
35,4,867,0,20,9,298,171,0
41,1,140,0,29,4,636,-1,0
36,9,3,0,20,1,100,-1,0
51,6,4920,1,2,6,392,-1,0
59,11,3237,2,6,6,100,-1,0
44,1,0,0,21,9,32,116,0
49,0,1096,0,17,0,609,303,0
37,0,869,0,30,5,60,-1,0
60,9,1900,2,29,8,77,-1,0
40,4,413,2,14,8,150,-1,0
27,1,-588,2,13,8,531,-1,0
34,3,0,0,21,1,398,-1,0
41,9,2490,2,21,8,115,-1,0
39,7,20928,0,14,8,1166,352,0
34,0,560,2,5,8,198,-1,0
38,1,0,0,11,8,580,173,0
56,1,826,0,21,5,853,-1,0
42,7,115,0,17,0,161,149,0
47,8,107,1,15,5,119,-1,0
32,1,320,0,3,3,22,-1,0
37,1,-399,2,3,6,21,-1,0
25,8,703,0,5,8,1100,-1,0
29,9,328,0,4,3,25,-1,0
48,4,148,0,12,1,152,-1,0
39,6,2298,0,20,0,13,319,0
31,1,64,0,18,5,302,-1,0
28,4,4013,2,4,6,386,-1,0
32,4,0,2,9,8,280,-1,0
35,9,633,0,2,3,76,5,0
51,0,-1137,1,11,8,567,325,0
32,1,902,2,27,8,106,-1,0
30,1,2850,2,8,8,181,-1,0
54,4,313,2,5,8,83,-1,0
41,1,923,2,14,8,249,-1,0
35,0,8,2,16,8,148,-1,0
44,9,945,0,4,1,190,-1,0
58,4,2261,0,3,6,1361,391,0
43,1,18,0,14,8,131,370,0
52,1,5828,1,13,8,276,-1,0
60,5,6307,2,11,6,362,-1,0
32,4,537,2,29,8,187,-1,0
41,1,393,0,10,5,122,-1,0
54,1,215,2,4,6,71,-1,0
30,1,132,2,16,8,329,-1,0
36,9,35,0,29,1,493,-1,0
27,0,125,0,21,5,104,288,0
32,9,129,0,7,8,213,-1,0
34,4,0,0,6,1,139,-1,0
43,0,315,0,23,5,129,-1,0
43,7,2567,0,14,8,109,360,0
31,4,883,0,19,9,168,-1,0
37,9,1120,2,30,8,103,-1,0
51,9,0,2,28,8,463,-1,0
52,1,1117,0,13,8,365,-1,0
57,1,773,2,18,6,97,-1,0
32,9,390,2,23,8,85,-1,0
47,0,1358,0,14,8,80,-1,0
31,4,216,0,22,5,47,-1,0
27,1,317,2,20,8,16,-1,0
31,1,2369,0,18,8,87,-1,0
36,0,125,2,26,8,172,-1,0
44,1,6,0,10,5,338,-1,0
34,1,15841,0,20,0,423,-1,0
32,3,51,0,12,8,324,-1,0
52,4,0,2,27,8,62,-1,0
60,5,-79,0,29,4,192,-1,0
30,7,1881,2,26,6,29,-1,0
48,1,456,2,19,8,289,-1,0
39,4,1873,2,9,6,161,-1,0
59,4,0,0,31,5,52,-1,0
42,0,445,2,7,8,202,-1,0
77,5,2123,1,4,3,141,-1,0
29,9,767,0,5,3,253,-1,0
49,9,229,0,8,1,219,-1,0
57,5,3783,2,6,6,198,-1,0
37,1,140,0,7,8,490,-1,0
35,9,6,0,11,8,204,348,0
63,5,859,0,13,3,92,-1,0
37,9,261,0,29,1,301,-1,0
37,7,50,2,8,8,352,-1,0
52,0,-462,0,9,3,172,-1,0
60,5,0,0,5,1,143,-1,0
36,9,283,2,27,6,56,-1,0
48,6,91,0,21,1,136,-1,0
47,2,0,1,18,9,103,-1,0
56,4,442,2,28,8,77,-1,0
45,1,0,0,30,5,25,-1,0
53,3,1182,0,7,11,82,293,0
56,1,316,2,19,8,27,-1,0
59,9,316,0,14,1,200,-1,0
34,4,402,0,26,8,147,-1,0
45,10,8725,0,8,5,286,-1,0
32,9,102,2,21,8,12,-1,0
60,6,0,2,6,6,97,-1,0
54,1,615,0,20,9,230,-1,0
41,7,0,2,5,8,114,-1,0
44,1,3060,0,20,0,87,151,0
40,9,990,0,6,3,252,-1,0
40,7,1937,2,2,6,86,-1,0
29,9,428,0,14,5,131,-1,0
28,9,655,2,9,8,179,-1,0
35,4,16,0,19,9,185,-1,0
33,4,2044,0,15,8,102,177,0
33,4,20,0,21,1,329,-1,0
50,5,29,2,20,6,135,-1,0
56,4,-155,0,17,9,282,-1,0
37,4,340,0,11,1,90,-1,0
53,9,1776,2,18,6,443,-1,0
27,1,23,0,26,3,590,-1,0
46,9,863,0,3,3,67,-1,0
36,1,7051,0,15,5,106,-1,0
37,0,1049,0,31,5,126,-1,0
28,0,174,0,11,3,56,184,0
40,1,137,0,10,5,214,-1,0
48,1,783,0,6,1,90,-1,0
46,7,116,0,18,8,267,341,0
39,9,2118,0,17,0,266,-1,0
37,4,10269,0,18,8,28,-1,0
26,0,141,0,18,8,19,349,0
35,1,13,0,9,5,364,-1,0
37,4,0,0,7,5,643,-1,0
32,2,1996,0,18,9,271,-1,0
31,0,1129,0,18,8,145,-1,0
36,3,561,2,6,6,274,-1,0
36,4,539,0,11,1,176,-1,0
38,7,-349,0,20,0,111,328,0
45,0,6971,0,22,8,119,-1,0
58,3,497,2,11,6,138,-1,0
34,4,362,2,30,8,38,-1,0
51,1,4497,2,15,8,276,-1,0
38,9,2496,2,17,6,193,-1,0
73,5,2850,0,8,10,512,144,0
57,9,0,2,5,6,58,-1,0
45,4,1199,1,3,3,221,-1,0
34,9,66,0,5,3,102,170,0
48,0,3756,0,14,1,65,-1,0
39,1,1170,2,6,6,383,-1,0
35,9,944,0,8,1,351,-1,0
58,4,50,2,3,6,109,-1,0
36,4,171,2,17,6,398,-1,0
43,7,122,0,5,8,355,-1,0
34,1,1780,2,2,6,187,-1,0
52,9,136,0,28,1,88,-1,0
36,11,179,0,8,1,14,-1,0
32,1,232,2,13,2,232,-1,0
23,8,82,0,4,8,289,-1,0
57,1,630,2,29,8,52,-1,0
43,1,1202,2,30,8,295,-1,0
33,0,867,0,14,0,247,-1,0
45,4,6200,0,29,5,103,-1,0
31,0,-422,0,18,8,64,329,0
41,6,426,2,19,6,75,-1,0
47,4,107,2,15,8,246,-1,0
39,7,-96,1,12,8,38,-1,0
47,1,581,0,26,1,79,-1,0
57,9,402,2,6,8,153,-1,0
52,1,555,0,12,8,314,-1,0
45,0,67,0,5,3,326,-1,0
42,4,72,0,20,0,124,348,0
32,6,1942,2,30,8,84,-1,0
31,9,373,0,22,1,346,-1,0
25,1,84,0,18,8,6,-1,0
30,9,394,0,22,1,216,-1,0
33,1,925,0,20,9,884,-1,0
29,1,0,0,11,8,116,-1,0
55,5,6690,0,30,0,534,-1,0
51,0,4178,2,30,8,556,-1,0
68,5,20723,0,28,0,318,-1,0
29,7,887,0,4,3,343,-1,0
35,6,598,0,20,0,245,-1,0
38,9,1,0,21,9,57,199,0
39,4,4314,0,20,9,141,-1,0
47,9,2155,2,20,6,178,-1,0
22,4,760,1,7,2,6,-1,0
44,0,1248,0,8,8,428,-1,0
38,9,5122,0,20,9,370,184,0
56,7,191,0,23,5,335,-1,0
56,4,230,2,9,8,73,-1,0
54,4,7010,0,11,7,275,-1,0
39,7,1970,2,8,6,30,404,0
36,1,3935,2,27,8,220,-1,0
42,0,437,0,11,1,120,190,0
51,9,2323,0,18,1,151,-1,0
32,4,2213,0,29,4,125,154,0
31,4,84,2,1,5,143,-1,0
23,9,4545,0,3,6,200,-1,0
21,8,200,2,1,6,8,-1,0
45,0,206,2,5,8,193,-1,0
51,9,2937,1,21,9,30,-1,0
36,10,221,0,3,3,225,-1,0
56,1,1521,0,21,9,19,179,0
41,9,102,2,14,8,387,-1,0
57,5,519,2,3,6,393,-1,0
55,1,660,2,5,6,348,-1,0
34,4,500,2,29,8,399,-1,0
32,0,1661,0,5,3,76,209,0
41,1,961,2,29,8,117,-1,0
32,0,-273,0,5,8,64,-1,0
53,4,7067,2,6,6,82,-1,0
43,1,285,0,15,8,22,-1,0
27,7,221,0,7,5,554,-1,0
48,9,479,2,20,8,148,-1,0
33,7,1595,2,26,8,296,-1,0
41,4,65,2,6,8,524,-1,0
33,0,640,0,24,5,318,-1,0
25,4,490,0,7,11,394,-1,0
38,4,1440,0,11,1,111,-1,0
43,6,918,2,6,8,193,-1,0
56,4,6507,0,29,4,134,196,0
28,7,4,2,27,6,133,-1,0
52,6,2289,0,21,9,81,-1,0
32,4,131,2,3,6,267,-1,0
33,7,1852,1,25,3,371,204,0
31,9,-749,0,29,5,82,-1,0
54,9,719,0,2,3,242,264,0
36,9,4613,0,2,0,320,134,0
40,0,664,0,19,9,188,121,0
32,0,291,1,28,4,223,275,0
27,8,24,0,2,3,344,-1,0
42,9,823,0,28,4,137,-1,0
30,4,1235,0,28,5,104,-1,0
43,9,1195,2,15,8,516,-1,0
44,4,21,0,24,1,323,-1,0
46,9,363,0,6,1,209,-1,0
36,1,0,2,19,6,238,-1,0
44,1,0,0,24,5,184,-1,0
30,4,136,2,23,8,152,-1,0
34,0,846,0,17,0,758,-1,0
20,8,0,0,1,3,143,91,0
31,7,505,0,11,5,773,-1,0
34,1,3986,0,17,0,345,-1,0
27,9,11862,1,25,8,281,101,0
47,4,145,2,1,5,163,-1,0
56,4,2037,0,6,8,160,91,0
45,9,441,0,2,3,535,-1,0
35,1,105,2,8,8,369,-1,0
32,9,465,0,12,8,210,-1,0
44,2,320,0,5,3,269,234,0
38,7,-762,2,30,8,408,-1,0
32,4,316,0,29,4,215,-1,0
58,0,903,0,28,4,56,-1,0
35,4,123,2,9,8,83,-1,0
40,1,273,2,19,6,1082,-1,0
36,9,1345,2,30,8,231,-1,0
52,1,1027,0,23,5,59,-1,0
35,9,1855,2,7,8,138,-1,0
38,7,1315,2,20,6,23,-1,0
43,0,59,0,15,5,60,-1,0
43,0,2682,0,30,5,103,-1,0
35,4,2682,0,9,5,156,-1,0
40,7,3164,0,3,0,329,-1,0
49,9,342,0,19,9,58,-1,0
35,7,1742,0,31,5,39,-1,0
42,9,-106,2,29,8,95,-1,0
29,10,67,0,28,4,330,-1,0
26,9,430,0,5,3,450,-1,0
44,1,-234,0,15,8,71,347,0
29,4,0,0,13,8,155,351,0
36,1,-206,2,8,8,177,-1,0
30,9,656,2,4,5,523,-1,0
52,5,603,2,9,6,79,-1,0
55,0,1102,2,15,8,126,-1,0
30,7,117,0,28,4,135,-1,0
29,9,-13,0,14,8,512,-1,0
27,0,1993,0,5,8,102,-1,0
58,5,5920,0,21,9,96,121,0
33,7,881,2,21,8,67,-1,0
48,0,0,0,17,5,109,-1,0
39,3,953,0,30,4,23,232,0
55,1,781,0,3,3,112,270,0
40,1,1530,0,20,0,8,315,0
33,4,2667,0,18,8,57,180,0
56,0,5310,2,19,6,74,-1,0
42,1,1468,2,28,8,136,-1,0
43,11,0,0,9,5,132,-1,0
41,4,144,0,27,3,123,-1,0
58,0,247,2,20,6,66,-1,0
29,1,258,2,26,8,130,-1,0
38,4,595,0,18,9,70,-1,0
49,1,259,2,16,8,283,-1,0
55,6,2408,1,9,0,327,140,0
53,4,1356,0,5,1,397,93,0
56,0,292,2,28,8,228,-1,0
31,4,2384,0,14,0,608,-1,0
29,9,307,0,3,3,216,-1,0
48,0,292,0,29,5,164,-1,0
43,1,3131,2,3,6,441,-1,0
29,9,0,2,12,8,33,-1,0
39,4,2258,0,31,5,255,-1,0
53,4,1348,0,17,5,120,-1,0
48,1,741,0,16,0,227,-1,0
34,4,0,0,22,0,176,-1,0
52,4,741,0,7,1,63,-1,0
30,0,521,0,19,9,648,-1,0
45,2,5315,0,15,8,262,-1,0
54,4,1660,0,20,9,337,-1,0
44,6,163,0,12,1,44,100,0
35,2,1163,2,20,8,284,-1,0
34,9,122,2,27,8,73,-1,0
22,8,1,1,15,6,263,-1,0
65,5,493,0,16,10,622,182,0
49,4,0,0,19,9,99,-1,0
38,4,715,0,2,0,951,132,0
28,9,558,0,15,8,300,-1,0
33,9,16992,2,29,8,58,-1,0
34,4,179,0,20,9,184,-1,0
26,8,198,0,5,3,161,-1,0
37,1,152,0,17,0,252,-1,0
40,1,2805,0,14,8,173,353,0
28,7,6332,1,7,8,149,343,0
31,9,2420,0,19,9,166,-1,0
42,4,580,0,22,1,67,-1,0
34,9,259,0,11,1,316,-1,0
34,7,-451,0,23,5,498,-1,0
53,4,261,0,19,1,100,-1,0
55,2,323,0,13,8,200,-1,0
51,2,0,0,30,4,643,-1,0
58,5,235,0,27,1,88,-1,0
35,1,526,0,2,3,914,-1,0
35,1,4366,2,28,8,173,-1,0
31,9,0,2,13,8,164,-1,0
32,8,833,1,2,9,227,164,0
59,5,-13,0,11,1,77,-1,0
50,4,405,0,2,0,82,-1,0
37,1,3517,2,23,8,445,-1,0
30,7,699,2,29,8,544,-1,0
41,1,943,2,29,8,242,-1,0
43,1,794,0,13,8,38,-1,0
34,1,503,2,26,8,120,-1,0
42,4,-700,2,14,8,110,-1,0
33,4,644,0,11,1,99,-1,0
26,7,335,1,29,4,393,-1,0
32,9,719,2,28,8,79,-1,0
41,4,-195,0,20,9,112,-1,0
49,9,972,0,16,9,104,175,0
51,1,5050,2,16,6,75,-1,0
43,1,232,0,15,8,45,-1,0
45,7,2406,0,20,0,108,-1,0
42,2,324,0,15,5,528,-1,0
37,1,168,0,17,0,266,-1,0
59,5,374,0,29,1,272,-1,0
31,7,658,0,22,8,100,-1,0
22,0,-1,2,9,8,136,-1,0
30,6,280,1,5,8,92,-1,0
52,0,0,0,26,1,168,-1,0
50,6,0,0,22,1,125,-1,0
34,0,2064,2,26,8,165,-1,0
30,1,128,2,14,8,273,-1,0
56,1,0,0,17,5,82,-1,0
31,9,863,0,3,3,146,263,0
51,0,50,0,26,1,178,-1,0
33,7,187,0,20,0,168,326,0
47,1,-614,2,26,8,118,-1,0
46,9,841,2,6,8,158,-1,0
44,7,206,0,14,8,78,365,0
51,1,984,1,7,0,353,-1,0
39,9,201,2,6,6,148,-1,0
41,9,585,1,20,0,60,-1,0
33,4,8514,0,20,1,131,-1,0
31,0,728,0,15,8,152,352,0
60,2,80,2,15,8,397,-1,0
34,9,1246,2,28,8,88,-1,0
58,7,818,0,22,1,283,-1,0
36,0,1815,2,5,6,387,-1,0
42,9,0,0,30,5,351,-1,0
44,7,210,2,12,8,111,-1,0
31,7,71,0,17,5,740,-1,0
51,1,1869,2,17,6,30,-1,0
59,0,1040,1,31,5,733,-1,0
33,0,920,0,13,1,111,105,0
47,1,668,0,4,8,230,354,0
43,4,36,0,13,3,61,193,0
44,3,-972,2,16,8,114,-1,0
29,0,382,2,12,8,460,-1,0
30,0,-170,2,26,8,130,-1,0
43,4,5172,2,29,8,57,-1,0
53,9,1,0,21,1,190,-1,0
46,1,922,1,18,9,296,-1,0
41,4,3016,0,14,5,80,-1,0
44,1,0,0,30,5,83,-1,0
38,4,1101,1,9,9,43,-1,0
43,4,3578,0,29,4,376,-1,0
41,1,0,2,6,8,238,-1,0
44,1,0,0,21,5,90,-1,0
31,1,-190,0,8,8,299,-1,0
59,6,185,0,4,3,283,-1,0
30,4,156,2,9,6,174,-1,0
35,1,503,2,9,8,57,-1,0
57,5,485,0,2,3,79,187,0
53,9,392,0,28,4,70,245,0
35,1,625,0,13,8,267,-1,0
49,7,468,0,5,1,608,-1,0
41,4,280,0,2,6,88,95,0
40,7,181,2,16,8,370,-1,0
57,0,1401,0,21,1,91,-1,0
38,4,1349,2,6,8,100,-1,0
49,7,5737,2,29,8,417,-1,0
38,4,1187,0,2,3,157,-1,0
26,0,5231,0,17,5,222,-1,0
34,0,3185,2,13,8,520,-1,0
58,4,3228,0,19,1,58,-1,0
30,7,80,2,8,8,185,-1,0
52,1,2800,2,19,6,149,-1,0
30,9,10,0,26,1,276,-1,0
52,1,331,0,8,1,84,-1,0
34,2,223,0,11,1,103,-1,0
33,1,0,0,8,8,174,-1,0
34,0,35,0,15,10,76,69,0
23,0,299,2,19,6,104,-1,0
37,1,240,0,11,8,259,370,0
59,4,3534,0,21,9,216,-1,0
42,4,223,0,6,1,92,-1,0
50,0,-194,0,13,0,238,-1,0
41,9,1545,0,13,1,183,-1,0
34,9,440,0,6,8,445,345,0
57,4,2538,1,17,5,485,-1,0
52,7,337,2,19,8,85,-1,0
61,5,-492,2,4,5,333,-1,0
31,9,53,0,28,4,97,-1,0
27,8,91,1,4,2,157,95,0
48,1,316,2,5,6,560,-1,0
27,4,3196,0,9,3,10,-1,0
37,1,2697,0,20,0,430,-1,0
28,8,3,0,11,9,135,148,0
34,7,244,0,4,3,696,-1,0
42,7,410,0,21,9,34,-1,0
39,0,159,0,19,9,177,-1,0
30,4,6432,0,21,9,206,119,0
35,1,-701,0,7,8,531,-1,0
43,3,24,0,31,5,35,-1,0
33,4,296,0,16,5,90,-1,0
24,1,1,0,11,8,79,-1,0
39,9,1965,2,2,6,65,-1,0
27,9,501,1,30,4,370,-1,0
50,1,3558,0,26,1,84,-1,0
30,1,177,0,9,0,62,332,0
52,9,204,0,7,1,134,-1,0
30,0,46,2,6,8,114,-1,0
35,9,2047,0,1,10,66,-1,0
36,0,810,2,17,6,296,-1,0
39,4,1914,0,18,1,94,-1,0
43,0,56831,2,15,8,243,-1,0
43,0,386,0,12,10,242,92,0
46,0,469,0,2,3,75,264,0
33,0,69,0,4,8,77,-1,0
56,2,-124,2,15,8,374,-1,0
60,5,600,0,19,1,99,-1,0
48,4,3842,0,1,10,168,122,0
31,1,-720,2,15,8,112,-1,0
36,1,1127,0,10,5,455,-1,0
24,8,423,2,5,8,226,-1,0
27,1,-59,0,8,5,154,-1,0
36,0,0,0,11,8,94,-1,0
29,9,1489,2,28,8,430,-1,0
42,6,0,0,14,1,277,-1,0
44,4,1451,0,5,3,80,80,0
42,1,452,0,17,9,359,-1,0
39,2,283,2,26,8,126,-1,0
45,4,16,0,31,5,59,-1,0
36,1,973,2,23,8,293,-1,0
34,1,1257,2,26,8,109,-1,0
43,9,-1701,2,26,8,285,-1,0
32,1,567,0,7,8,275,342,0
38,9,-1,0,8,1,188,-1,0
29,1,3310,0,1,11,367,91,0
28,1,115,2,28,8,78,-1,0
33,4,321,0,22,1,227,-1,0
43,0,71,2,7,8,180,-1,0
42,10,759,0,28,4,97,169,0
33,4,23,0,6,3,150,-1,0
32,9,3297,0,11,1,99,-1,0
42,3,578,1,28,4,44,-1,0
42,3,4279,0,22,5,98,-1,0
29,1,234,0,8,8,139,345,0
27,4,1137,0,8,8,26,-1,0
38,4,8669,1,20,0,5,150,0
45,2,488,1,28,5,90,-1,0
32,4,1077,0,5,1,200,717,0
33,9,4790,0,20,0,137,272,0
48,9,256,2,29,8,150,-1,0
53,1,974,2,26,8,197,-1,0
23,9,231,0,7,8,560,367,0
41,1,196,2,13,8,488,-1,0
41,0,2002,0,15,8,172,350,0
50,7,218,2,9,8,388,-1,0
28,1,1011,0,20,0,204,-1,0
54,5,2761,0,16,5,771,-1,0
38,7,92,2,29,8,118,-1,0
27,6,10005,0,14,0,163,271,0
54,4,1168,1,4,8,150,-1,0
28,7,168,0,7,8,128,-1,0
32,9,1710,0,15,8,439,175,0
39,7,207,2,6,6,78,-1,0
29,9,18,0,3,3,206,-1,0
46,0,306,0,11,8,289,-1,0
37,2,8,0,16,5,46,-1,0
30,4,-250,2,20,6,11,-1,0
41,1,449,0,12,8,313,-1,0
39,10,1654,2,20,6,264,-1,0
38,1,714,2,29,8,225,-1,0
55,4,1498,0,25,1,340,-1,0
29,7,695,2,3,5,97,-1,0
36,9,-15,2,6,8,341,-1,0
60,1,14,0,15,8,781,178,0
43,7,-287,0,20,0,580,-1,0
45,1,0,0,24,5,137,-1,0
36,4,-978,0,13,8,62,-1,0
53,1,0,0,7,8,407,-1,0
41,6,20,2,5,6,333,-1,0
51,1,700,0,8,1,237,-1,0
34,1,-58,2,28,8,157,-1,0
29,4,841,0,5,3,217,-1,0
35,6,951,0,19,9,220,-1,0
40,4,-63,0,2,5,196,-1,0
26,8,641,0,15,8,55,368,0
32,9,195,0,22,1,239,-1,0
31,9,11,0,27,1,651,-1,0
39,4,120,2,12,6,66,-1,0
30,9,450,0,14,5,72,-1,0
40,9,8379,2,12,6,52,-1,0
32,1,206,2,20,8,205,-1,0
46,0,1544,2,29,8,609,-1,0
41,9,2990,2,30,8,62,-1,0
35,2,866,0,19,9,147,-1,0
40,10,1744,2,21,8,465,-1,0
58,4,-382,1,5,3,398,189,0
48,1,214,0,18,9,246,162,0
37,9,147,2,7,8,416,-1,0
59,4,81,0,26,8,140,-1,0
33,1,202,0,17,0,377,-1,0
36,0,1314,0,17,5,330,-1,0
40,1,-60,0,21,5,250,-1,0
53,0,0,0,7,8,176,322,0
32,0,-331,2,26,8,130,-1,0
32,1,1504,0,17,0,131,-1,0
